category,data_type,geography_type,geography_name,year,quarter,entity_type,entity_name,count,amount,metric_type,latitude,longitude,success,code,response_timestamp,coordinate_index,text_value,file_source,processed_at,response_timestamp_clean,year_quarter,amount_crores,count_millions,location_name,state_clean,country,region,has_coordinates,entity_level
top,insurance,country,india,2023,2,district,gurugram,11759.0,15891257.0,TOTAL,20.5937,78.9629,True,SUCCESS,1692619338756.0,,,top/insurance/country/india/2023/2.csv,2025-07-12 09:12:09.139024,2023-08-21 12:02:18.756,2023-Q2,1.59,0.012,Gurugram,India,India,Other,False,2.0
top,insurance,country,india,2023,2,district,jaipur,11344.0,16436901.0,TOTAL,20.5937,78.9629,True,SUCCESS,1692619338756.0,,,top/insurance/country/india/2023/2.csv,2025-07-12 09:12:09.139024,2023-08-21 12:02:18.756,2023-Q2,1.64,0.011,Jaipur,India,India,Other,False,2.0
top,insurance,country,india,2023,2,district,thiruvallur,10840.0,12569262.0,TOTAL,20.5937,78.9629,True,SUCCESS,1692619338756.0,,,top/insurance/country/india/2023/2.csv,2025-07-12 09:12:09.139024,2023-08-21 12:02:18.756,2023-Q2,1.26,0.011,Thiruvallur,India,India,Other,False,2.0
top,insurance,country,india,2023,2,pincode,560068,3141.0,3959944.0,TOTAL,18.1124,79.0193,True,SUCCESS,1692619338756.0,,,top/insurance/country/india/2023/2.csv,2025-07-12 09:12:09.139024,2023-08-21 12:02:18.756,2023-Q2,0.4,0.003,Pincode 560068,Telangana,India,South India,True,3.0
top,insurance,country,india,2023,2,pincode,500072,2534.0,3686902.0,TOTAL,18.1124,79.0193,True,SUCCESS,1692619338756.0,,,top/insurance/country/india/2023/2.csv,2025-07-12 09:12:09.139024,2023-08-21 12:02:18.756,2023-Q2,0.37,0.003,Pincode 500072,Telangana,India,South India,True,3.0
top,insurance,country,india,2023,2,pincode,560100,1843.0,2510992.0,TOTAL,18.1124,79.0193,True,SUCCESS,1692619338756.0,,,top/insurance/country/india/2023/2.csv,2025-07-12 09:12:09.139024,2023-08-21 12:02:18.756,2023-Q2,0.25,0.002,Pincode 560100,Telangana,India,South India,True,3.0
top,insurance,country,india,2023,2,pincode,122001,2154.0,2955207.0,TOTAL,28.7041,77.1025,True,SUCCESS,1692619338756.0,,,top/insurance/country/india/2023/2.csv,2025-07-12 09:12:09.139024,2023-08-21 12:02:18.756,2023-Q2,0.3,0.002,Pincode 122001,Delhi,India,North India,True,3.0
top,insurance,country,india,2023,2,pincode,560043,2126.0,3158190.0,TOTAL,18.1124,79.0193,True,SUCCESS,1692619338756.0,,,top/insurance/country/india/2023/2.csv,2025-07-12 09:12:09.139024,2023-08-21 12:02:18.756,2023-Q2,0.32,0.002,Pincode 560043,Telangana,India,South India,True,3.0
top,insurance,country,india,2023,2,pincode,560078,2051.0,2883618.0,TOTAL,18.1124,79.0193,True,SUCCESS,1692619338756.0,,,top/insurance/country/india/2023/2.csv,2025-07-12 09:12:09.139024,2023-08-21 12:02:18.756,2023-Q2,0.29,0.002,Pincode 560078,Telangana,India,South India,True,3.0
top,insurance,country,india,2023,2,pincode,201301,1992.0,2418828.0,TOTAL,29.0588,76.0856,True,SUCCESS,1692619338756.0,,,top/insurance/country/india/2023/2.csv,2025-07-12 09:12:09.139024,2023-08-21 12:02:18.756,2023-Q2,0.24,0.002,Pincode 201301,Haryana,India,North India,True,3.0
top,insurance,country,india,2023,2,pincode,411057,1944.0,2581267.0,TOTAL,19.7515,75.7139,True,SUCCESS,1692619338756.0,,,top/insurance/country/india/2023/2.csv,2025-07-12 09:12:09.139024,2023-08-21 12:02:18.756,2023-Q2,0.26,0.002,Pincode 411057,Maharashtra,India,West India,True,3.0
top,insurance,country,india,2023,2,district,medchal malkajgiri,11833.0,17077694.0,TOTAL,17.5544,78.4847,True,SUCCESS,1692619338756.0,,,top/insurance/country/india/2023/2.csv,2025-07-12 09:12:09.139024,2023-08-21 12:02:18.756,2023-Q2,1.71,0.012,Medchal Malkajgiri,Telangana,India,South India,True,2.0
top,insurance,country,india,2023,2,pincode,560076,2184.0,3330509.0,TOTAL,18.1124,79.0193,True,SUCCESS,1692619338756.0,,,top/insurance/country/india/2023/2.csv,2025-07-12 09:12:09.139024,2023-08-21 12:02:18.756,2023-Q2,0.33,0.002,Pincode 560076,Telangana,India,South India,True,3.0
top,insurance,country,india,2023,2,district,mumbai suburban,12717.0,15575502.0,TOTAL,20.5937,78.9629,True,SUCCESS,1692619338756.0,,,top/insurance/country/india/2023/2.csv,2025-07-12 09:12:09.139024,2023-08-21 12:02:18.756,2023-Q2,1.56,0.013,Mumbai Suburban,India,India,Other,False,2.0
top,insurance,country,india,2023,2,district,bengaluru urban,69812.0,99096628.0,TOTAL,12.9716,77.5946,True,SUCCESS,1692619338756.0,,,top/insurance/country/india/2023/2.csv,2025-07-12 09:12:09.139024,2023-08-21 12:02:18.756,2023-Q2,9.91,0.07,Bengaluru Urban,Karnataka,India,South India,True,2.0
top,insurance,country,india,2023,2,district,thane,15403.0,20442020.0,TOTAL,20.5937,78.9629,True,SUCCESS,1692619338756.0,,,top/insurance/country/india/2023/2.csv,2025-07-12 09:12:09.139024,2023-08-21 12:02:18.756,2023-Q2,2.04,0.015,Thane,India,India,Other,False,2.0
top,insurance,country,india,2023,2,state,karnataka,117232.0,175704013.0,TOTAL,15.3173,75.7139,True,SUCCESS,1692619338756.0,,,top/insurance/country/india/2023/2.csv,2025-07-12 09:12:09.139024,2023-08-21 12:02:18.756,2023-Q2,17.57,0.117,Karnataka,Karnataka,India,South India,True,1.0
top,insurance,country,india,2023,2,state,maharashtra,102754.0,157303399.0,TOTAL,19.7515,75.7139,True,SUCCESS,1692619338756.0,,,top/insurance/country/india/2023/2.csv,2025-07-12 09:12:09.139024,2023-08-21 12:02:18.756,2023-Q2,15.73,0.103,Maharashtra,Maharashtra,India,West India,True,1.0
top,insurance,country,india,2023,2,state,tamil nadu,79698.0,105328191.0,TOTAL,11.1271,78.6569,True,SUCCESS,1692619338756.0,,,top/insurance/country/india/2023/2.csv,2025-07-12 09:12:09.139024,2023-08-21 12:02:18.756,2023-Q2,10.53,0.08,Tamil Nadu,Tamil Nadu,India,South India,True,1.0
top,insurance,country,india,2023,2,state,uttar pradesh,74194.0,122522457.0,TOTAL,26.8467,80.9462,True,SUCCESS,1692619338756.0,,,top/insurance/country/india/2023/2.csv,2025-07-12 09:12:09.139024,2023-08-21 12:02:18.756,2023-Q2,12.25,0.074,Uttar Pradesh,Uttar Pradesh,India,North India,True,1.0
top,insurance,country,india,2023,2,district,rangareddy,13998.0,20753771.0,TOTAL,17.2403,78.4294,True,SUCCESS,1692619338756.0,,,top/insurance/country/india/2023/2.csv,2025-07-12 09:12:09.139024,2023-08-21 12:02:18.756,2023-Q2,2.08,0.014,Rangareddy,Telangana,India,South India,True,2.0
top,insurance,country,india,2023,2,state,telangana,55118.0,79238968.0,TOTAL,18.1124,79.0193,True,SUCCESS,1692619338756.0,,,top/insurance/country/india/2023/2.csv,2025-07-12 09:12:09.139024,2023-08-21 12:02:18.756,2023-Q2,7.92,0.055,Telangana,Telangana,India,South India,True,1.0
top,insurance,country,india,2023,2,state,kerala,61032.0,100620604.0,TOTAL,10.8505,76.2711,True,SUCCESS,1692619338756.0,,,top/insurance/country/india/2023/2.csv,2025-07-12 09:12:09.139024,2023-08-21 12:02:18.756,2023-Q2,10.06,0.061,Kerala,Kerala,India,South India,True,1.0
top,insurance,country,india,2023,2,state,delhi,41358.0,54951108.0,TOTAL,28.7041,77.1025,True,SUCCESS,1692619338756.0,,,top/insurance/country/india/2023/2.csv,2025-07-12 09:12:09.139024,2023-08-21 12:02:18.756,2023-Q2,5.5,0.041,Delhi,Delhi,India,North India,True,1.0
top,insurance,country,india,2023,2,state,haryana,40710.0,62186066.0,TOTAL,29.0588,76.0856,True,SUCCESS,1692619338756.0,,,top/insurance/country/india/2023/2.csv,2025-07-12 09:12:09.139024,2023-08-21 12:02:18.756,2023-Q2,6.22,0.041,Haryana,Haryana,India,North India,True,1.0
top,insurance,country,india,2023,2,state,rajasthan,37170.0,61301449.0,TOTAL,27.0238,74.2179,True,SUCCESS,1692619338756.0,,,top/insurance/country/india/2023/2.csv,2025-07-12 09:12:09.139024,2023-08-21 12:02:18.756,2023-Q2,6.13,0.037,Rajasthan,Rajasthan,India,West India,True,1.0
top,insurance,country,india,2023,2,district,pune,25943.0,39373541.0,TOTAL,18.5204,73.8567,True,SUCCESS,1692619338756.0,,,top/insurance/country/india/2023/2.csv,2025-07-12 09:12:09.139024,2023-08-21 12:02:18.756,2023-Q2,3.94,0.026,Pune,Maharashtra,India,West India,True,2.0
top,insurance,country,india,2023,2,district,chennai,15678.0,16453783.0,TOTAL,13.0827,80.2707,True,SUCCESS,1692619338756.0,,,top/insurance/country/india/2023/2.csv,2025-07-12 09:12:09.139024,2023-08-21 12:02:18.756,2023-Q2,1.65,0.016,Chennai,Tamil Nadu,India,South India,True,2.0
top,insurance,country,india,2023,2,state,west bengal,49792.0,65204280.0,TOTAL,22.9868,87.855,True,SUCCESS,1692619338756.0,,,top/insurance/country/india/2023/2.csv,2025-07-12 09:12:09.139024,2023-08-21 12:02:18.756,2023-Q2,6.52,0.05,West Bengal,West Bengal,India,East India,True,1.0
top,insurance,country,india,2024,1,district,nicobar,51.0,68638.0,TOTAL,20.5937,78.9629,True,SUCCESS,1739974386313.0,,,top/insurance/country/india/state/andaman-&-nicobar-islands/2024/3.csv,2025-07-12 09:12:09.148679,2025-02-19 14:13:06.313,2024-Q1,0.01,0.0,Nicobar,India,India,Other,False,2.0
top,insurance,country,india,2024,1,pincode,744207,22.0,43459.0,TOTAL,22.9868,87.855,True,SUCCESS,1692619353956.0,,,top/insurance/country/india/state/andaman-&-nicobar-islands/2023/2.csv,2025-07-12 09:12:09.155212,2023-08-21 12:02:33.956,2024-Q1,0.0,0.0,Pincode 744207,West Bengal,India,East India,True,3.0
top,insurance,country,india,2024,1,pincode,744202,6.0,9766.0,TOTAL,22.9868,87.855,True,SUCCESS,1692611017455.0,,,top/insurance/country/india/state/andaman-&-nicobar-islands/2021/2.csv,2025-07-12 09:12:09.160726,2023-08-21 09:43:37.455,2024-Q1,0.0,0.0,Pincode 744202,West Bengal,India,East India,True,3.0
top,insurance,country,india,2024,1,pincode,744210,4.0,9430.0,TOTAL,22.9868,87.855,True,SUCCESS,1692611017455.0,,,top/insurance/country/india/state/andaman-&-nicobar-islands/2021/2.csv,2025-07-12 09:12:09.160726,2023-08-21 09:43:37.455,2024-Q1,0.0,0.0,Pincode 744210,West Bengal,India,East India,True,3.0
top,insurance,country,india,2024,1,pincode,744205,3.0,5235.0,TOTAL,22.9868,87.855,True,SUCCESS,1692610913189.0,,,top/insurance/country/india/state/andaman-&-nicobar-islands/2020/4.csv,2025-07-12 09:12:09.182211,2023-08-21 09:41:53.189,2024-Q1,0.0,0.0,Pincode 744205,West Bengal,India,East India,True,3.0
top,insurance,country,india,2024,1,pincode,744204,6.0,11659.0,TOTAL,22.9868,87.855,True,SUCCESS,1692610913189.0,,,top/insurance/country/india/state/andaman-&-nicobar-islands/2020/4.csv,2025-07-12 09:12:09.182211,2023-08-21 09:41:53.189,2024-Q1,0.0,0.0,Pincode 744204,West Bengal,India,East India,True,3.0
top,insurance,country,india,2024,1,pincode,744106,6.0,4840.0,TOTAL,22.9868,87.855,True,SUCCESS,1692610913189.0,,,top/insurance/country/india/state/andaman-&-nicobar-islands/2020/4.csv,2025-07-12 09:12:09.182211,2023-08-21 09:41:53.189,2024-Q1,0.0,0.0,Pincode 744106,West Bengal,India,East India,True,3.0
top,insurance,country,india,2024,1,pincode,744102,2.0,314.0,TOTAL,22.9868,87.855,True,SUCCESS,1692610860204.0,,,top/insurance/country/india/state/andaman-&-nicobar-islands/2020/3.csv,2025-07-12 09:12:09.183615,2023-08-21 09:41:00.204,2024-Q1,0.0,0.0,Pincode 744102,West Bengal,India,East India,True,3.0
top,insurance,country,india,2024,1,pincode,744211,2.0,101.0,TOTAL,22.9868,87.855,True,SUCCESS,1692610860204.0,,,top/insurance/country/india/state/andaman-&-nicobar-islands/2020/3.csv,2025-07-12 09:12:09.183615,2023-08-21 09:41:00.204,2024-Q1,0.0,0.0,Pincode 744211,West Bengal,India,East India,True,3.0
top,insurance,country,india,2024,1,pincode,744302,3.0,562.0,TOTAL,22.9868,87.855,True,SUCCESS,1692610860204.0,,,top/insurance/country/india/state/andaman-&-nicobar-islands/2020/3.csv,2025-07-12 09:12:09.183615,2023-08-21 09:41:00.204,2024-Q1,0.0,0.0,Pincode 744302,West Bengal,India,East India,True,3.0
top,insurance,country,india,2024,1,pincode,744103,3.0,947.0,TOTAL,22.9868,87.855,True,SUCCESS,1692610860204.0,,,top/insurance/country/india/state/andaman-&-nicobar-islands/2020/3.csv,2025-07-12 09:12:09.183615,2023-08-21 09:41:00.204,2024-Q1,0.0,0.0,Pincode 744103,West Bengal,India,East India,True,3.0
top,insurance,country,india,2024,1,pincode,744107,3.0,1095.0,TOTAL,22.9868,87.855,True,SUCCESS,1692610860204.0,,,top/insurance/country/india/state/andaman-&-nicobar-islands/2020/3.csv,2025-07-12 09:12:09.183615,2023-08-21 09:41:00.204,2024-Q1,0.0,0.0,Pincode 744107,West Bengal,India,East India,True,3.0
top,insurance,country,india,2024,1,pincode,744105,7.0,3948.0,TOTAL,22.9868,87.855,True,SUCCESS,1692610860204.0,,,top/insurance/country/india/state/andaman-&-nicobar-islands/2020/3.csv,2025-07-12 09:12:09.183615,2023-08-21 09:41:00.204,2024-Q1,0.0,0.0,Pincode 744105,West Bengal,India,East India,True,3.0
top,insurance,country,india,2024,1,pincode,744206,4.0,1620.0,TOTAL,22.9868,87.855,True,SUCCESS,1692610860204.0,,,top/insurance/country/india/state/andaman-&-nicobar-islands/2020/3.csv,2025-07-12 09:12:09.183615,2023-08-21 09:41:00.204,2024-Q1,0.0,0.0,Pincode 744206,West Bengal,India,East India,True,3.0
top,insurance,country,india,2024,1,pincode,744112,9.0,3432.0,TOTAL,22.9868,87.855,True,SUCCESS,1692610860204.0,,,top/insurance/country/india/state/andaman-&-nicobar-islands/2020/3.csv,2025-07-12 09:12:09.183615,2023-08-21 09:41:00.204,2024-Q1,0.0,0.0,Pincode 744112,West Bengal,India,East India,True,3.0
top,insurance,country,india,2024,1,district,north and middle andaman,1.0,281.0,TOTAL,20.5937,78.9629,True,SUCCESS,1692610860204.0,,,top/insurance/country/india/state/andaman-&-nicobar-islands/2020/3.csv,2025-07-12 09:12:09.183615,2023-08-21 09:41:00.204,2024-Q1,0.0,0.0,North And Middle Andaman,India,India,Other,False,2.0
top,insurance,country,india,2024,1,pincode,744104,2.0,513.0,TOTAL,22.9868,87.855,True,SUCCESS,1692610808830.0,,,top/insurance/country/india/state/andaman-&-nicobar-islands/2020/2.csv,2025-07-12 09:12:09.184942,2023-08-21 09:40:08.830,2024-Q1,0.0,0.0,Pincode 744104,West Bengal,India,East India,True,3.0
top,insurance,country,india,2024,1,pincode,744301,3.0,565.0,TOTAL,22.9868,87.855,True,SUCCESS,1692610808830.0,,,top/insurance/country/india/state/andaman-&-nicobar-islands/2020/2.csv,2025-07-12 09:12:09.184942,2023-08-21 09:40:08.830,2024-Q1,0.0,0.0,Pincode 744301,West Bengal,India,East India,True,3.0
top,insurance,country,india,2024,1,pincode,744101,1.0,282.0,TOTAL,22.9868,87.855,True,SUCCESS,1692610808830.0,,,top/insurance/country/india/state/andaman-&-nicobar-islands/2020/2.csv,2025-07-12 09:12:09.184942,2023-08-21 09:40:08.830,2024-Q1,0.0,0.0,Pincode 744101,West Bengal,India,East India,True,3.0
top,insurance,country,india,2024,1,district,nicobars,3.0,565.0,TOTAL,20.5937,78.9629,True,SUCCESS,1692610808830.0,,,top/insurance/country/india/state/andaman-&-nicobar-islands/2020/2.csv,2025-07-12 09:12:09.184942,2023-08-21 09:40:08.830,2024-Q1,0.0,0.0,Nicobars,India,India,Other,False,2.0
top,insurance,country,india,2024,1,district,south andaman,3.0,795.0,TOTAL,20.5937,78.9629,True,SUCCESS,1692610808830.0,,,top/insurance/country/india/state/andaman-&-nicobar-islands/2020/2.csv,2025-07-12 09:12:09.184942,2023-08-21 09:40:08.830,2024-Q1,0.0,0.0,South Andaman,India,India,Other,False,2.0
top,insurance,country,india,2024,1,pincode,600095,474.0,497702.0,TOTAL,11.1271,78.6569,True,SUCCESS,1692611260932.0,,,top/insurance/country/india/state/tamil-nadu/2022/3.csv,2025-07-12 09:12:09.188943,2023-08-21 09:47:40.932,2024-Q1,0.05,0.0,Pincode 600095,Tamil Nadu,India,South India,True,3.0
top,insurance,country,india,2024,1,pincode,600052,837.0,1107470.0,TOTAL,11.1271,78.6569,True,SUCCESS,1739974589486.0,,,top/insurance/country/india/state/tamil-nadu/2024/4.csv,2025-07-12 09:12:09.191493,2025-02-19 14:16:29.486,2024-Q1,0.11,0.001,Pincode 600052,Tamil Nadu,India,South India,True,3.0
top,insurance,country,india,2024,1,pincode,600077,829.0,1121700.0,TOTAL,11.1271,78.6569,True,SUCCESS,1739974589486.0,,,top/insurance/country/india/state/tamil-nadu/2024/4.csv,2025-07-12 09:12:09.191493,2025-02-19 14:16:29.486,2024-Q1,0.11,0.001,Pincode 600077,Tamil Nadu,India,South India,True,3.0
top,insurance,country,india,2024,1,pincode,600017,812.0,909460.0,TOTAL,11.1271,78.6569,True,SUCCESS,1739974367409.0,,,top/insurance/country/india/state/tamil-nadu/2024/3.csv,2025-07-12 09:12:09.194597,2025-02-19 14:12:47.409,2024-Q1,0.09,0.001,Pincode 600017,Tamil Nadu,India,South India,True,3.0
top,insurance,country,india,2024,1,pincode,600014,1174.0,1261658.0,TOTAL,11.1271,78.6569,True,SUCCESS,1739974367409.0,,,top/insurance/country/india/state/tamil-nadu/2024/3.csv,2025-07-12 09:12:09.194597,2025-02-19 14:12:47.409,2024-Q1,0.13,0.001,Pincode 600014,Tamil Nadu,India,South India,True,3.0
top,insurance,country,india,2024,1,district,tiruvallur,6791.0,9622643.0,TOTAL,20.5937,78.9629,True,SUCCESS,1739974367409.0,,,top/insurance/country/india/state/tamil-nadu/2024/3.csv,2025-07-12 09:12:09.194597,2025-02-19 14:12:47.409,2024-Q1,0.96,0.007,Tiruvallur,India,India,Other,False,2.0
top,insurance,country,india,2024,1,pincode,600096,703.0,812417.0,TOTAL,11.1271,78.6569,True,SUCCESS,1706092830444.0,,,top/insurance/country/india/state/tamil-nadu/2023/4.csv,2025-07-12 09:12:09.197122,2024-01-24 10:40:30.444,2024-Q1,0.08,0.001,Pincode 600096,Tamil Nadu,India,South India,True,3.0
top,insurance,country,india,2024,1,pincode,600008,660.0,758858.0,TOTAL,11.1271,78.6569,True,SUCCESS,1692619339639.0,,,top/insurance/country/india/state/tamil-nadu/2023/2.csv,2025-07-12 09:12:09.201151,2023-08-21 12:02:19.639,2024-Q1,0.08,0.001,Pincode 600008,Tamil Nadu,India,South India,True,3.0
top,insurance,country,india,2024,1,pincode,600119,732.0,977233.0,TOTAL,11.1271,78.6569,True,SUCCESS,1692619339639.0,,,top/insurance/country/india/state/tamil-nadu/2023/2.csv,2025-07-12 09:12:09.201151,2023-08-21 12:02:19.639,2024-Q1,0.1,0.001,Pincode 600119,Tamil Nadu,India,South India,True,3.0
top,insurance,country,india,2024,1,pincode,600044,227.0,258828.0,TOTAL,11.1271,78.6569,True,SUCCESS,1692611106588.0,,,top/insurance/country/india/state/tamil-nadu/2021/4.csv,2025-07-12 09:12:09.202424,2023-08-21 09:45:06.588,2024-Q1,0.03,0.0,Pincode 600044,Tamil Nadu,India,South India,True,3.0
top,insurance,country,india,2024,1,pincode,641687,249.0,259491.0,TOTAL,11.1271,78.6569,True,SUCCESS,1692611106588.0,,,top/insurance/country/india/state/tamil-nadu/2021/4.csv,2025-07-12 09:12:09.202424,2023-08-21 09:45:06.588,2024-Q1,0.03,0.0,Pincode 641687,Tamil Nadu,India,South India,True,3.0
top,insurance,country,india,2024,1,pincode,600040,109.0,84450.0,TOTAL,11.1271,78.6569,True,SUCCESS,1692610950763.0,,,top/insurance/country/india/state/tamil-nadu/2021/1.csv,2025-07-12 09:12:09.203717,2023-08-21 09:42:30.763,2024-Q1,0.01,0.0,Pincode 600040,Tamil Nadu,India,South India,True,3.0
top,insurance,country,india,2024,1,pincode,600002,172.0,154620.0,TOTAL,11.1271,78.6569,True,SUCCESS,1692611055030.0,,,top/insurance/country/india/state/tamil-nadu/2021/3.csv,2025-07-12 09:12:09.205028,2023-08-21 09:44:15.030,2024-Q1,0.02,0.0,Pincode 600002,Tamil Nadu,India,South India,True,3.0
top,insurance,country,india,2024,1,pincode,600099,183.0,176463.0,TOTAL,11.1271,78.6569,True,SUCCESS,1692611055030.0,,,top/insurance/country/india/state/tamil-nadu/2021/3.csv,2025-07-12 09:12:09.205028,2023-08-21 09:44:15.030,2024-Q1,0.02,0.0,Pincode 600099,Tamil Nadu,India,South India,True,3.0
top,insurance,country,india,2024,1,pincode,600003,190.0,183593.0,TOTAL,11.1271,78.6569,True,SUCCESS,1692611055030.0,,,top/insurance/country/india/state/tamil-nadu/2021/3.csv,2025-07-12 09:12:09.205028,2023-08-21 09:44:15.030,2024-Q1,0.02,0.0,Pincode 600003,Tamil Nadu,India,South India,True,3.0
top,insurance,country,india,2024,1,pincode,600019,115.0,98053.0,TOTAL,11.1271,78.6569,True,SUCCESS,1692611002660.0,,,top/insurance/country/india/state/tamil-nadu/2021/2.csv,2025-07-12 09:12:09.206384,2023-08-21 09:43:22.660,2024-Q1,0.01,0.0,Pincode 600019,Tamil Nadu,India,South India,True,3.0
top,insurance,country,india,2024,1,pincode,600021,116.0,79942.0,TOTAL,11.1271,78.6569,True,SUCCESS,1692611002660.0,,,top/insurance/country/india/state/tamil-nadu/2021/2.csv,2025-07-12 09:12:09.206384,2023-08-21 09:43:22.660,2024-Q1,0.01,0.0,Pincode 600021,Tamil Nadu,India,South India,True,3.0
top,insurance,country,india,2024,1,district,erode,455.0,425242.0,TOTAL,20.5937,78.9629,True,SUCCESS,1692611002660.0,,,top/insurance/country/india/state/tamil-nadu/2021/2.csv,2025-07-12 09:12:09.206384,2023-08-21 09:43:22.660,2024-Q1,0.04,0.0,Erode,India,India,Other,False,2.0
top,insurance,country,india,2024,1,pincode,600106,93.0,90375.0,TOTAL,11.1271,78.6569,True,SUCCESS,1692610898916.0,,,top/insurance/country/india/state/tamil-nadu/2020/4.csv,2025-07-12 09:12:09.207721,2023-08-21 09:41:38.916,2024-Q1,0.01,0.0,Pincode 600106,Tamil Nadu,India,South India,True,3.0
top,insurance,country,india,2024,1,pincode,600083,72.0,51352.0,TOTAL,11.1271,78.6569,True,SUCCESS,1692610898916.0,,,top/insurance/country/india/state/tamil-nadu/2020/4.csv,2025-07-12 09:12:09.207721,2023-08-21 09:41:38.916,2024-Q1,0.01,0.0,Pincode 600083,Tamil Nadu,India,South India,True,3.0
top,insurance,country,india,2024,1,pincode,602105,83.0,64133.0,TOTAL,11.1271,78.6569,True,SUCCESS,1692610898916.0,,,top/insurance/country/india/state/tamil-nadu/2020/4.csv,2025-07-12 09:12:09.207721,2023-08-21 09:41:38.916,2024-Q1,0.01,0.0,Pincode 602105,Tamil Nadu,India,South India,True,3.0
top,insurance,country,india,2024,1,pincode,641001,66.0,17361.0,TOTAL,11.0168,76.9558,True,SUCCESS,1692610845847.0,,,top/insurance/country/india/state/tamil-nadu/2020/3.csv,2025-07-12 09:12:09.208973,2023-08-21 09:40:45.847,2024-Q1,0.0,0.0,Coimbatore,Tamil Nadu,India,South India,True,3.0
top,insurance,country,india,2024,1,pincode,635126,63.0,18533.0,TOTAL,11.1271,78.6569,True,SUCCESS,1692610845847.0,,,top/insurance/country/india/state/tamil-nadu/2020/3.csv,2025-07-12 09:12:09.208973,2023-08-21 09:40:45.847,2024-Q1,0.0,0.0,Pincode 635126,Tamil Nadu,India,South India,True,3.0
top,insurance,country,india,2024,1,pincode,600056,55.0,17597.0,TOTAL,11.1271,78.6569,True,SUCCESS,1692610845847.0,,,top/insurance/country/india/state/tamil-nadu/2020/3.csv,2025-07-12 09:12:09.208973,2023-08-21 09:40:45.847,2024-Q1,0.0,0.0,Pincode 600056,Tamil Nadu,India,South India,True,3.0
top,insurance,country,india,2024,1,pincode,635109,89.0,23075.0,TOTAL,11.1271,78.6569,True,SUCCESS,1692610845847.0,,,top/insurance/country/india/state/tamil-nadu/2020/3.csv,2025-07-12 09:12:09.208973,2023-08-21 09:40:45.847,2024-Q1,0.0,0.0,Pincode 635109,Tamil Nadu,India,South India,True,3.0
top,insurance,country,india,2024,1,pincode,641603,120.0,23382.0,TOTAL,11.1271,78.6569,True,SUCCESS,1692610845847.0,,,top/insurance/country/india/state/tamil-nadu/2020/3.csv,2025-07-12 09:12:09.208973,2023-08-21 09:40:45.847,2024-Q1,0.0,0.0,Pincode 641603,Tamil Nadu,India,South India,True,3.0
top,insurance,country,india,2024,1,district,salem,276.0,76062.0,TOTAL,20.5937,78.9629,True,SUCCESS,1692610845847.0,,,top/insurance/country/india/state/tamil-nadu/2020/3.csv,2025-07-12 09:12:09.208973,2023-08-21 09:40:45.847,2024-Q1,0.01,0.0,Salem,India,India,Other,False,2.0
top,insurance,country,india,2024,1,pincode,600100,88.0,16576.0,TOTAL,11.1271,78.6569,True,SUCCESS,1692610794352.0,,,top/insurance/country/india/state/tamil-nadu/2020/2.csv,2025-07-12 09:12:09.210444,2023-08-21 09:39:54.352,2024-Q1,0.0,0.0,Pincode 600100,Tamil Nadu,India,South India,True,3.0
top,insurance,country,india,2024,1,pincode,600004,63.0,11853.0,TOTAL,11.1271,78.6569,True,SUCCESS,1692610794352.0,,,top/insurance/country/india/state/tamil-nadu/2020/2.csv,2025-07-12 09:12:09.210444,2023-08-21 09:39:54.352,2024-Q1,0.0,0.0,Pincode 600004,Tamil Nadu,India,South India,True,3.0
top,insurance,country,india,2024,1,pincode,600091,63.0,11290.0,TOTAL,11.1271,78.6569,True,SUCCESS,1692610794352.0,,,top/insurance/country/india/state/tamil-nadu/2020/2.csv,2025-07-12 09:12:09.210444,2023-08-21 09:39:54.352,2024-Q1,0.0,0.0,Pincode 600091,Tamil Nadu,India,South India,True,3.0
top,insurance,country,india,2024,1,pincode,600053,65.0,11798.0,TOTAL,11.1271,78.6569,True,SUCCESS,1692610794352.0,,,top/insurance/country/india/state/tamil-nadu/2020/2.csv,2025-07-12 09:12:09.210444,2023-08-21 09:39:54.352,2024-Q1,0.0,0.0,Pincode 600053,Tamil Nadu,India,South India,True,3.0
top,insurance,country,india,2024,1,pincode,600048,65.0,11507.0,TOTAL,11.1271,78.6569,True,SUCCESS,1692610794352.0,,,top/insurance/country/india/state/tamil-nadu/2020/2.csv,2025-07-12 09:12:09.210444,2023-08-21 09:39:54.352,2024-Q1,0.0,0.0,Pincode 600048,Tamil Nadu,India,South India,True,3.0
top,insurance,country,india,2024,1,pincode,600116,61.0,11351.0,TOTAL,11.1271,78.6569,True,SUCCESS,1692610794352.0,,,top/insurance/country/india/state/tamil-nadu/2020/2.csv,2025-07-12 09:12:09.210444,2023-08-21 09:39:54.352,2024-Q1,0.0,0.0,Pincode 600116,Tamil Nadu,India,South India,True,3.0
top,insurance,country,india,2024,1,pincode,641602,66.0,12195.0,TOTAL,11.1271,78.6569,True,SUCCESS,1692610794352.0,,,top/insurance/country/india/state/tamil-nadu/2020/2.csv,2025-07-12 09:12:09.210444,2023-08-21 09:39:54.352,2024-Q1,0.0,0.0,Pincode 641602,Tamil Nadu,India,South India,True,3.0
